self_radius,self_count,unknown_detection_rate,accuracy,precision,recall,f1,false_positive_rate,,,,,,,,,,,
0.9,5,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,6,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,7,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,8,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,9,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,10,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,11,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,12,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,13,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,14,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,15,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,16,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,17,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,18,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,19,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,20,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,21,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,22,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,23,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,24,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,25,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,26,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,27,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,28,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,29,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,30,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,31,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,32,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,33,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,34,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,35,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,36,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,37,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,38,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,39,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,40,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,41,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,42,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,43,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,44,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,45,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,46,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,47,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,48,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,49,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,50,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,51,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,52,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,53,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,54,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,55,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,56,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,57,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,58,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,59,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,60,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,61,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,62,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,63,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,64,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,65,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,66,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,67,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,68,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,69,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,70,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,71,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,72,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,73,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,74,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,75,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,76,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,77,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,78,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,79,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,80,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,81,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,82,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,83,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,84,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,85,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,86,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,87,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,88,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,89,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,90,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,91,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,92,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,93,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,94,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,95,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,96,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,97,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,98,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,99,0,0.5,0,0,0,0,,,,,,,,,,,
0.9,100,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,1,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,2,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,3,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,4,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,5,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,6,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,7,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,8,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,9,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,10,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,11,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,12,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,13,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,14,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,15,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,16,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,17,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,18,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,19,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,20,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,21,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,22,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,23,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,24,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,25,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,26,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,27,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,28,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,29,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,30,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,31,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,32,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,33,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,34,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,35,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,36,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,37,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,38,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,39,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,40,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,41,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,42,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,43,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,44,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,45,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,46,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,47,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,48,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,49,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,50,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,51,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,52,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,53,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,54,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,55,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,56,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,57,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,58,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,59,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,60,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,61,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,62,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,63,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,64,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,65,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,66,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,67,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,68,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,69,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,70,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,71,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,72,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,73,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,74,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,75,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,76,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,77,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,78,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,79,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,80,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,81,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,82,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,83,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,84,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,85,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,86,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,87,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,88,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,89,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,90,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,91,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,92,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,93,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,94,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,95,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,96,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,97,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,98,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,99,0,0.5,0,0,0,0,,,,,,,,,,,
0.91,100,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,1,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,2,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,3,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,4,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,5,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,6,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,7,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,8,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,9,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,10,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,11,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,12,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,13,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,14,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,15,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,16,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,17,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,18,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,19,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,20,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,21,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,22,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,23,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,24,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,25,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,26,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,27,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,28,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,29,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,30,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,31,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,32,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,33,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,34,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,35,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,36,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,37,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,38,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,39,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,40,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,41,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,42,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,43,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,44,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,45,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,46,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,47,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,48,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,49,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,50,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,51,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,52,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,53,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,54,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,55,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,56,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,57,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,58,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,59,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,60,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,61,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,62,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,63,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,64,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,65,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,66,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,67,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,68,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,69,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,70,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,71,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,72,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,73,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,74,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,75,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,76,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,77,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,78,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,79,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,80,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,81,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,82,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,83,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,84,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,85,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,86,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,87,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,88,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,89,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,90,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,91,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,92,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,93,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,94,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,95,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,96,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,97,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,98,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,99,0,0.5,0,0,0,0,,,,,,,,,,,
0.92,100,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,1,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,2,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,3,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,4,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,5,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,6,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,7,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,8,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,9,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,10,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,11,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,12,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,13,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,14,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,15,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,16,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,17,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,18,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,19,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,20,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,21,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,22,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,23,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,24,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,25,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,26,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,27,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,28,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,29,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,30,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,31,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,32,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,33,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,34,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,35,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,36,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,37,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,38,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,39,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,40,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,41,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,42,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,43,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,44,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,45,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,46,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,47,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,48,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,49,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,50,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,51,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,52,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,53,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,54,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,55,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,56,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,57,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,58,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,59,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,60,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,61,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,62,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,63,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,64,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,65,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,66,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,67,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,68,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,69,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,70,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,71,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,72,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,73,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,74,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,75,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,76,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,77,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,78,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,79,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,80,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,81,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,82,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,83,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,84,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,85,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,86,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,87,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,88,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,89,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,90,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,91,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,92,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,93,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,94,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,95,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,96,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,97,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,98,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,99,0,0.5,0,0,0,0,,,,,,,,,,,
0.93,100,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,1,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,2,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,3,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,4,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,5,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,6,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,7,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,8,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,9,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,10,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,11,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,12,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,13,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,14,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,15,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,16,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,17,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,18,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,19,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,20,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,21,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,22,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,23,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,24,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,25,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,26,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,27,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,28,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,29,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,30,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,31,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,32,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,33,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,34,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,35,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,36,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,37,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,38,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,39,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,40,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,41,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,42,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,43,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,44,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,45,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,46,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,47,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,48,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,49,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,50,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,51,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,52,0,0.5,0,0,0,0,,,,,,,,,,,
0.94,53,0,0.5,0,0,0,0,,,,,,,,,,,
